trial_id,eye,start_time,end_time,duration,start_x,start_y,end_x,end_y,amplitude,peak_velocity,participant_id,condition,average_velocity,saccade_direction
9,L,6499395,6499405,10,987.6,559.8,955.2,556.6,0.6,61.0,206,anti-saccade,60.0,left
9,R,6499393,6499406,13,972.8,576.1,937.0,563.8,0.69,71.0,206,anti-saccade,53.07692307692307,left
9,L,6501605,6501702,97,969.2,533.9,2013.0,509.7,18.1,333.0,206,anti-saccade,186.5979381443299,right
9,R,6501803,6501826,23,1947.6,536.9,1856.0,529.0,1.54,111.0,206,anti-saccade,66.95652173913044,left
9,L,6501804,6501828,24,1976.5,508.5,1878.3,514.4,1.65,152.0,206,anti-saccade,68.74999999999999,left
9,R,6501972,6501981,9,1882.2,553.9,1919.4,554.9,0.62,72.0,206,anti-saccade,68.88888888888889,right
9,L,6501968,6501988,20,1898.3,536.7,1945.8,534.5,0.8,90.0,206,anti-saccade,40.0,right
10,R,6509236,6509322,86,948.4,546.3,1802.0,535.1,15.1,336.0,206,anti-saccade,175.58139534883722,right
10,L,6509238,6509323,85,979.3,526.9,1787.3,520.7,14.3,331.0,206,anti-saccade,168.23529411764707,right
10,R,6509409,6509430,21,1788.7,538.9,1876.9,563.9,1.56,118.0,206,anti-saccade,74.28571428571429,right
10,L,6509409,6509432,23,1800.2,525.8,1904.0,534.0,1.77,135.0,206,anti-saccade,76.95652173913044,right
10,L,6509598,6509609,11,1884.4,557.3,1925.5,545.3,0.72,70.0,206,anti-saccade,65.45454545454544,right
10,R,6509600,6509610,10,1876.3,575.1,1912.0,570.8,0.6,60.0,206,anti-saccade,60.0,right
11,L,6517076,6517157,81,977.7,527.9,1823.9,490.9,14.95,313.0,206,anti-saccade,184.5679012345679,right
11,R,6517075,6517157,82,946.4,556.1,1842.4,502.7,15.84,316.0,206,anti-saccade,193.1707317073171,right
11,R,6517259,6517280,21,1795.1,504.2,1905.5,543.6,1.99,158.0,206,anti-saccade,94.76190476190476,right
11,L,6517261,6517283,22,1805.0,488.2,1909.6,494.9,1.78,144.0,206,anti-saccade,80.90909090909092,right
11,L,6517506,6517514,8,1920.7,522.5,1946.7,526.7,0.44,54.0,206,anti-saccade,55.0,right
12,L,6522909,6522999,90,986.3,558.4,1926.2,538.2,16.45,312.0,206,anti-saccade,182.77777777777777,right
12,R,6522907,6522999,92,948.1,544.6,1915.2,539.1,16.92,324.0,206,anti-saccade,183.9130434782609,right
12,R,6523125,6523136,11,1867.2,543.3,1902.4,563.1,0.68,68.0,206,anti-saccade,61.81818181818182,right
12,L,6523122,6523141,19,1901.5,531.8,1936.1,544.1,0.62,71.0,206,anti-saccade,32.63157894736842,right
13,R,6528286,6528370,84,939.2,574.0,1916.3,561.3,17.07,357.0,206,anti-saccade,203.21428571428572,right
13,L,6528288,6528371,83,980.8,564.7,1924.6,547.5,16.49,348.0,206,anti-saccade,198.67469879518072,right
13,R,6528529,6528543,14,1868.7,551.5,1917.1,567.4,0.86,80.0,206,anti-saccade,61.42857142857143,right
13,L,6528527,6528548,21,1902.3,546.8,1938.8,557.6,0.64,82.0,206,anti-saccade,30.476190476190474,right
14,L,6533304,6533389,85,998.1,567.3,1878.8,550.3,15.45,335.0,206,anti-saccade,181.76470588235293,right
14,R,6533303,6533389,86,970.6,557.2,1866.8,537.9,15.73,344.0,206,anti-saccade,182.90697674418604,right
14,R,6533545,6533561,16,1835.5,543.2,1891.8,551.3,0.96,73.0,206,anti-saccade,60.0,right
14,L,6533544,6533565,21,1857.4,540.0,1919.5,543.9,1.05,106.0,206,anti-saccade,50.0,right
15,R,6540064,6540103,39,938.5,527.4,1219.9,525.4,5.14,214.0,206,anti-saccade,131.7948717948718,right
15,L,6540065,6540105,40,972.9,555.3,1241.8,530.0,4.93,212.0,206,anti-saccade,123.25,right
15,L,6540466,6540488,22,91.4,524.7,,543.4,1.71,131.0,206,anti-saccade,77.72727272727273,left
15,R,6540465,6540500,35,47.3,489.3,,505.6,1.13,154.0,206,anti-saccade,32.285714285714285,left
0,R,3295039,3295071,32,963.0,440.2,1021.4,409.7,1.21,206.0,281,anti-saccade,37.8125,right
1,R,3299618,3299635,17,962.6,540.4,945.9,522.0,0.45,58.0,281,anti-saccade,26.470588235294116,left
1,L,3301499,3301544,45,919.6,510.1,1134.0,489.5,3.94,304.0,281,anti-saccade,87.55555555555556,right
1,R,3301497,3301551,54,963.9,508.9,1235.9,488.3,4.99,384.0,281,anti-saccade,92.4074074074074,right
2,L,3305534,3305543,9,935.1,422.3,931.8,460.4,0.69,80.0,281,anti-saccade,76.66666666666666,left
2,L,3308362,3308436,74,932.6,483.0,333.6,551.2,10.84,552.0,281,anti-saccade,146.48648648648648,left
2,R,3308363,3308437,74,973.6,499.4,342.6,554.1,11.39,467.0,281,anti-saccade,153.91891891891893,left
2,L,3308654,3308676,22,341.5,562.7,363.4,503.8,1.11,134.0,281,anti-saccade,50.45454545454546,right
2,R,3308653,3308682,29,356.5,552.2,364.9,508.5,0.78,133.0,281,anti-saccade,26.896551724137932,right
3,L,3315320,3315405,85,928.9,473.7,67.2,609.8,15.33,588.0,281,anti-saccade,180.35294117647058,left
3,R,3315321,3315405,84,961.7,498.7,39.3,629.4,16.37,523.0,281,anti-saccade,194.8809523809524,left
3,R,3315549,3315570,21,36.9,635.4,120.9,566.1,1.86,188.0,281,anti-saccade,88.57142857142858,right
3,L,3315550,3315571,21,84.9,610.9,162.0,532.4,1.88,165.0,281,anti-saccade,89.52380952380952,right
4,R,3319723,3319733,10,964.3,546.0,963.7,520.6,0.46,55.0,281,anti-saccade,46.0,left
4,L,3321397,3321468,71,917.5,470.3,252.1,594.5,12.09,566.0,281,anti-saccade,170.28169014084506,left
4,R,3321398,3321470,72,973.8,506.4,280.1,622.4,12.57,492.0,281,anti-saccade,174.58333333333334,left
4,R,3321665,3321700,35,281.8,604.0,284.5,498.5,1.85,206.0,281,anti-saccade,52.85714285714286,right
4,L,3321666,3321701,35,265.7,600.2,274.5,495.4,1.84,183.0,281,anti-saccade,52.57142857142858,right
5,R,3325456,3325477,21,948.6,530.0,941.1,492.9,0.68,91.0,281,anti-saccade,32.38095238095239,left
5,R,3327173,3327234,61,968.5,496.0,1538.4,478.5,10.32,478.0,281,anti-saccade,169.18032786885246,right
5,L,3327175,3327236,61,949.2,485.6,1483.0,482.2,9.65,371.0,281,anti-saccade,158.19672131147541,right
6,R,3331261,3331267,6,979.7,491.9,1002.3,501.3,0.45,58.0,281,anti-saccade,75.0,right
6,R,3333040,3333090,50,992.4,474.9,1362.0,465.2,6.75,410.0,281,anti-saccade,135.0,right
6,L,3333041,3333092,51,931.2,482.0,1283.6,475.0,6.44,330.0,281,anti-saccade,126.27450980392157,right
6,R,3333162,3333212,50,1366.9,470.9,1588.3,425.1,4.05,376.0,281,anti-saccade,81.0,right
6,L,3333165,3333213,48,1305.2,477.2,1511.9,456.8,3.73,296.0,281,anti-saccade,77.70833333333334,right
7,R,3335737,3335748,11,961.5,494.9,958.3,469.9,0.45,58.0,281,anti-saccade,40.90909090909091,left
7,L,3338203,3338264,61,929.5,476.0,1503.6,501.6,10.37,411.0,281,anti-saccade,169.99999999999997,right
7,R,3338201,3338273,72,984.5,487.0,1611.4,476.6,11.3,483.0,281,anti-saccade,156.94444444444443,right
8,L,3342402,3342420,18,932.4,520.3,930.9,490.9,0.53,79.0,281,anti-saccade,29.444444444444446,left
8,R,3344403,3344460,57,960.9,488.2,1403.7,469.4,8.08,437.0,281,anti-saccade,141.75438596491227,right
8,L,3344405,3344472,67,916.7,463.4,1366.7,466.3,8.19,352.0,281,anti-saccade,122.23880597014924,right
8,L,3344773,3344800,27,1362.8,467.0,1435.8,458.6,1.32,180.0,281,anti-saccade,48.88888888888889,right
8,R,3344772,3344802,30,1419.7,478.3,1490.2,453.1,1.35,219.0,281,anti-saccade,45.00000000000001,right
9,R,3350387,3350445,58,960.7,487.3,1484.9,431.1,9.57,479.0,281,anti-saccade,165.0,right
9,L,3350388,3350456,68,949.6,485.9,1478.5,461.6,9.6,370.0,281,anti-saccade,141.1764705882353,right
9,L,3350617,3350643,26,1459.7,463.4,1615.9,452.6,2.78,222.0,281,anti-saccade,106.9230769230769,right
9,R,3350615,3350653,38,1496.1,439.8,1622.0,444.7,2.24,245.0,281,anti-saccade,58.94736842105264,right
10,R,3356233,3356303,70,965.7,490.1,1554.2,460.6,10.65,503.0,281,anti-saccade,152.14285714285714,right
10,L,3356234,3356304,70,940.4,482.0,1523.1,459.0,10.55,402.0,281,anti-saccade,150.71428571428572,right
11,L,3363193,3363244,51,927.8,494.1,288.0,490.2,11.5,534.0,281,anti-saccade,225.49019607843138,left
11,R,3363194,3363271,77,982.6,489.6,320.8,474.0,11.9,430.0,281,anti-saccade,154.54545454545453,left
11,L,3363468,3363495,27,311.1,499.7,343.2,485.7,0.62,106.0,281,anti-saccade,22.962962962962962,right
11,R,3363468,3363497,29,324.7,485.9,356.3,479.3,0.57,181.0,281,anti-saccade,19.655172413793103,right
12,R,3366913,3366927,14,966.0,502.0,961.2,476.1,0.47,61.0,281,anti-saccade,33.57142857142857,left
12,L,3369136,3369206,70,939.5,489.3,342.5,506.0,10.77,557.0,281,anti-saccade,153.85714285714286,left
12,R,3369137,3369209,72,997.5,478.8,378.6,490.1,11.16,470.0,281,anti-saccade,155.0,left
12,L,3369579,3369603,24,350.3,495.9,368.4,481.6,0.41,94.0,281,anti-saccade,17.083333333333332,right
13,L,3375006,3375080,74,942.2,490.6,304.0,528.6,11.47,567.0,281,anti-saccade,155.0,left
13,R,3375007,3375080,73,972.9,497.0,298.8,526.3,12.1,477.0,281,anti-saccade,165.75342465753423,left
13,L,3375258,3375273,15,315.2,530.5,348.8,494.8,0.87,82.0,281,anti-saccade,58.0,right
14,L,3380817,3380890,73,929.7,465.9,238.8,486.1,12.38,567.0,281,anti-saccade,169.58904109589042,left
14,R,3380818,3380892,74,977.7,480.2,240.0,502.6,13.21,484.0,281,anti-saccade,178.51351351351352,left
14,L,3381071,3381086,15,270.5,482.9,289.4,465.2,0.46,72.0,281,anti-saccade,30.666666666666668,right
15,L,3387716,3387779,63,922.0,472.3,287.4,486.1,11.41,528.0,281,anti-saccade,181.11111111111111,left
15,R,3387718,3387794,76,991.2,517.8,310.5,523.7,12.21,465.0,281,anti-saccade,160.6578947368421,left
15,L,3387965,3387981,16,287.9,497.7,327.4,454.9,1.03,87.0,281,anti-saccade,64.375,right
15,R,3387965,3387987,22,313.7,515.6,343.3,487.2,0.72,115.0,281,anti-saccade,32.72727272727272,right
0,R,1875201,1875216,15,989.5,603.2,969.6,585.5,0.48,66.0,182,anti-saccade,32.0,left
0,L,1877969,1878035,66,941.7,512.1,367.1,531.0,10.37,410.0,182,anti-saccade,157.1212121212121,left
0,R,1877970,1878045,75,993.1,586.0,481.0,572.7,9.25,327.0,182,anti-saccade,123.33333333333334,left
0,L,1878325,1878349,24,342.3,528.7,434.0,495.8,1.74,182.0,182,anti-saccade,72.5,right
0,R,1878324,1878354,30,429.9,564.2,510.9,541.8,1.49,197.0,182,anti-saccade,49.666666666666664,right
1,L,1882957,1882995,38,972.8,527.3,545.6,527.5,7.76,438.0,182,anti-saccade,204.21052631578948,left
1,R,1882959,1882995,36,982.7,614.3,622.2,574.0,6.59,334.0,182,anti-saccade,183.05555555555554,left
2,L,1888388,1888399,11,951.6,521.5,979.9,516.0,0.53,62.0,182,anti-saccade,48.18181818181819,right
2,L,1889304,1889314,10,977.2,506.1,1001.8,502.3,0.46,63.0,182,anti-saccade,46.0,right
3,R,1896279,1896378,99,1005.9,609.7,1412.2,549.1,7.45,374.0,182,anti-saccade,75.25252525252525,right
3,L,1896281,1896379,98,987.1,519.4,1384.1,511.2,7.2,356.0,182,anti-saccade,73.46938775510205,right
4,L,1900174,1900266,92,986.6,550.9,947.7,514.5,0.96,327.0,182,anti-saccade,10.43478260869565,left
4,L,1901222,1901276,54,985.5,525.7,688.5,529.3,5.42,447.0,182,anti-saccade,100.37037037037037,left
4,R,1901223,1901276,53,1016.7,624.2,753.5,623.5,4.8,336.0,182,anti-saccade,90.56603773584905,left
4,R,1901517,1901549,32,743.7,625.7,624.5,579.0,2.32,240.0,182,anti-saccade,72.5,left
4,L,1901516,1901552,36,688.0,536.5,585.1,512.6,1.91,259.0,182,anti-saccade,53.05555555555555,left
5,R,1906856,1906899,43,999.9,621.9,1169.1,631.2,3.09,336.0,182,anti-saccade,71.86046511627907,right
5,L,1906857,1906900,43,1000.3,511.2,1141.2,512.3,2.57,328.0,182,anti-saccade,59.76744186046511,right
5,R,1906947,1907002,55,1177.4,627.9,1302.7,599.6,2.33,271.0,182,anti-saccade,42.36363636363637,right
5,L,1906948,1907003,55,1174.7,511.3,1304.3,511.9,2.35,245.0,182,anti-saccade,42.727272727272734,right
5,R,1907260,1907287,27,1289.1,618.7,1460.6,545.5,3.35,280.0,182,anti-saccade,124.07407407407408,right
5,L,1907262,1907297,35,1286.8,517.6,1400.7,489.2,2.11,300.0,182,anti-saccade,60.285714285714285,right
6,L,1910313,1910399,86,1028.5,554.7,976.3,575.3,1.02,316.0,182,anti-saccade,11.86046511627907,left
6,R,1912312,1912349,37,1031.5,588.0,1347.3,577.3,5.75,307.0,182,anti-saccade,155.4054054054054,right
6,L,1912313,1912352,39,985.5,504.1,1301.5,502.0,5.75,321.0,182,anti-saccade,147.43589743589743,right
6,L,1912460,1912545,85,1296.9,492.4,638.0,501.6,11.95,484.0,182,anti-saccade,140.58823529411762,left
6,R,1912462,1912545,83,1335.4,582.3,748.8,577.9,10.64,371.0,182,anti-saccade,128.19277108433735,left
7,R,1917908,1917946,38,1004.8,629.6,1161.4,625.1,2.86,295.0,182,anti-saccade,75.26315789473684,right
7,L,1917910,1917947,37,984.3,532.1,1119.0,515.9,2.47,308.0,182,anti-saccade,66.75675675675677,right
7,R,1917999,1918037,38,1171.3,623.9,1340.9,612.3,3.08,298.0,182,anti-saccade,81.05263157894737,right
7,L,1918002,1918038,36,1150.6,519.9,1275.6,511.6,2.27,352.0,182,anti-saccade,63.05555555555556,right
8,R,1922490,1922536,46,1009.8,614.3,820.8,609.3,3.45,300.0,182,anti-saccade,75.0,left
8,L,1922488,1922547,59,996.4,505.9,752.2,519.8,4.46,382.0,182,anti-saccade,75.59322033898306,left
8,L,1922630,1922673,43,724.0,513.5,624.0,497.8,1.84,297.0,182,anti-saccade,42.79069767441861,left
8,R,1922631,1922673,42,771.9,610.7,666.9,570.8,2.04,255.0,182,anti-saccade,48.57142857142857,left
9,R,1925911,1925922,11,1025.3,596.0,998.2,592.3,0.5,62.0,182,anti-saccade,45.45454545454545,left
9,L,1927885,1927940,55,1001.1,525.1,664.2,511.8,6.15,425.0,182,anti-saccade,111.81818181818183,left
9,R,1927887,1927949,62,999.7,620.5,705.5,592.2,5.38,350.0,182,anti-saccade,86.7741935483871,left
9,R,1928013,1928023,10,681.1,586.9,648.2,582.7,0.6,61.0,182,anti-saccade,60.0,left
9,L,1928013,1928027,14,633.6,511.0,601.2,508.3,0.59,59.0,182,anti-saccade,42.14285714285714,left
10,R,1933073,1933084,11,986.9,613.6,1010.6,613.6,0.43,58.0,182,anti-saccade,39.09090909090909,right
10,L,1933967,1934010,43,991.6,538.5,671.2,541.4,5.84,414.0,182,anti-saccade,135.81395348837208,left
10,R,1933970,1934010,40,1006.8,622.6,742.8,601.2,4.83,356.0,182,anti-saccade,120.75,left
11,R,1938008,1938103,95,995.8,620.4,992.6,678.4,1.03,162.0,182,anti-saccade,10.842105263157894,left
11,L,1938027,1938119,92,993.8,541.1,968.9,548.5,0.47,290.0,182,anti-saccade,5.108695652173913,left
11,L,1939838,1939861,23,997.5,508.6,1144.7,500.7,2.69,242.0,182,anti-saccade,116.95652173913044,right
11,R,1939836,1939862,26,990.2,622.8,1156.9,616.3,3.05,263.0,182,anti-saccade,117.3076923076923,right
11,R,1939896,1939941,45,1124.8,619.9,1328.0,616.7,3.69,338.0,182,anti-saccade,82.0,right
12,L,1942840,1942848,8,983.9,538.1,1007.6,533.4,0.44,53.0,182,anti-saccade,55.0,right
12,L,1942950,1942979,29,1001.3,537.7,976.7,533.5,0.46,128.0,182,anti-saccade,15.862068965517242,left
12,L,1943114,1943124,10,976.7,533.7,1000.1,527.8,0.44,47.0,182,anti-saccade,44.0,right
12,R,1945042,1945068,26,984.7,583.5,1224.6,572.0,4.39,337.0,182,anti-saccade,168.84615384615384,right
12,L,1945043,1945071,28,966.5,495.9,1184.9,493.9,3.99,297.0,182,anti-saccade,142.50000000000003,right
12,R,1945134,1945189,55,1197.5,572.1,1327.2,555.9,2.37,261.0,182,anti-saccade,43.090909090909086,right
13,L,1949753,1949781,28,969.4,513.0,1257.8,499.8,5.26,349.0,182,anti-saccade,187.85714285714286,right
13,R,1949751,1949784,33,979.5,575.2,1310.7,547.1,6.06,392.0,182,anti-saccade,183.63636363636363,right
13,R,1949858,1949899,41,1266.9,568.7,1349.9,571.7,1.5,270.0,182,anti-saccade,36.58536585365854,right
13,L,1949858,1949902,44,1431.0,517.7,1329.6,498.6,1.85,163.0,182,anti-saccade,42.04545454545455,left
14,R,1954073,1954080,7,991.6,572.7,1012.2,562.8,0.42,53.0,182,anti-saccade,60.0,right
14,R,1955010,1955058,48,1017.5,586.1,1373.3,566.9,6.48,398.0,182,anti-saccade,135.0,right
15,L,1959572,1959623,51,996.9,490.5,563.1,487.2,7.89,464.0,182,anti-saccade,154.70588235294116,left
15,R,1959574,1959635,61,998.7,592.0,660.0,548.7,6.22,415.0,182,anti-saccade,101.9672131147541,left
15,R,1959680,1959720,40,631.5,557.0,573.7,509.0,1.35,169.0,182,anti-saccade,33.75,left
15,L,1959681,1959721,40,594.7,487.5,549.1,464.0,0.93,186.0,182,anti-saccade,23.25,left
0,R,4453943,4453977,34,938.8,561.1,1177.6,571.9,4.36,238.0,283,anti-saccade,128.23529411764707,right
0,L,4453943,4453979,36,978.0,575.2,1211.8,586.8,4.27,218.0,283,anti-saccade,118.6111111111111,right
0,R,4454526,4454553,27,,476.8,,508.0,3.85,288.0,283,anti-saccade,142.5925925925926,left
0,L,4454524,4454568,44,,440.4,,496.6,6.38,448.0,283,anti-saccade,145.0,left
1,L,4458129,4458137,8,977.3,584.7,974.3,557.8,0.48,60.0,283,anti-saccade,60.0,left
1,R,4458131,4458139,8,926.3,597.9,928.3,569.6,0.51,57.0,283,anti-saccade,63.75,right
1,L,4458968,4458976,8,966.1,545.9,983.6,526.2,0.48,61.0,283,anti-saccade,60.0,right
1,R,4458967,4458977,10,932.3,576.8,959.8,552.4,0.67,64.0,283,anti-saccade,67.0,right
1,R,4459700,4459796,96,962.0,577.1,780.9,,14.73,275.0,283,anti-saccade,153.4375,left
1,L,4459888,4459897,9,782.3,,779.8,,0.43,61.0,283,anti-saccade,47.77777777777778,left
1,L,4459940,4459949,9,787.2,,782.6,,0.46,62.0,283,anti-saccade,51.111111111111114,left
2,L,4465011,4465096,85,967.5,572.8,363.5,401.1,11.3,264.0,283,anti-saccade,132.94117647058826,left
2,R,4465012,4465096,84,925.6,576.2,306.9,354.6,11.82,240.0,283,anti-saccade,140.71428571428572,left
2,R,4465270,4465334,64,314.2,373.4,930.5,555.4,11.58,473.0,283,anti-saccade,180.9375,right
2,L,4465270,4465337,67,382.5,403.2,932.8,530.5,10.18,356.0,283,anti-saccade,151.94029850746267,right
2,L,4467027,4467062,35,946.1,561.0,1174.5,584.4,4.18,192.0,283,anti-saccade,119.42857142857143,right
2,R,4467026,4467062,36,952.7,585.6,1190.3,593.6,4.33,224.0,283,anti-saccade,120.27777777777777,right
2,L,4467388,4467399,11,,355.5,,399.2,0.94,92.0,283,anti-saccade,85.45454545454545,left
2,L,4467849,4467884,35,,408.4,7.8,469.2,5.92,324.0,283,anti-saccade,169.14285714285714,left
2,R,4467845,4467884,39,,430.3,10.3,460.2,4.35,223.0,283,anti-saccade,111.53846153846153,left
3,L,4473396,4473405,9,965.6,573.5,988.8,570.5,0.43,52.0,283,anti-saccade,47.77777777777778,right
3,R,4473395,4473405,10,931.9,560.5,967.1,554.1,0.65,65.0,283,anti-saccade,65.0,right
3,R,4474892,4474981,89,938.1,596.5,,534.1,17.97,297.0,283,anti-saccade,201.91011235955057,left
3,L,4475356,4475374,18,,502.5,18.5,516.8,1.26,84.0,283,anti-saccade,70.0,left
3,R,4475357,4475378,21,,531.8,,541.1,1.43,103.0,283,anti-saccade,68.0952380952381,left
4,R,4479736,4479741,5,2123.8,511.5,2100.6,522.8,0.42,77.0,283,anti-saccade,83.99999999999999,left
5,L,4484524,4484553,29,2185.5,619.0,2440.9,697.2,4.0,222.0,283,anti-saccade,137.9310344827586,right
5,L,4484833,4484885,52,2458.1,751.6,1992.2,623.8,7.24,269.0,283,anti-saccade,139.23076923076925,left
5,R,4484831,4484886,55,3041.8,558.2,2033.8,572.7,15.02,914.0,283,anti-saccade,273.0909090909091,left
6,L,4487551,4487558,7,957.4,550.7,941.6,534.3,0.41,57.0,283,anti-saccade,58.57142857142857,left
6,L,4490236,4490258,22,2105.8,673.2,1983.4,641.7,2.05,159.0,283,anti-saccade,93.18181818181817,left
6,R,4490236,4490258,22,2171.9,600.4,2053.0,601.0,1.92,141.0,283,anti-saccade,87.27272727272727,left
7,L,4493122,4493129,7,965.4,580.3,968.2,555.0,0.45,55.0,283,anti-saccade,64.28571428571429,right
7,L,4495305,4495403,98,973.2,567.2,,524.5,23.14,502.0,283,anti-saccade,236.12244897959184,left
7,R,4495306,4495405,99,934.3,603.9,,384.2,20.62,328.0,283,anti-saccade,208.2828282828283,left
7,R,4495577,4495608,31,,452.5,,501.6,3.26,200.0,283,anti-saccade,105.16129032258063,left
7,L,4495581,4495613,32,,402.8,,464.9,4.49,291.0,283,anti-saccade,140.3125,left
7,L,4495769,4495785,16,,480.5,,505.8,0.96,74.0,283,anti-saccade,60.0,left
7,R,4495774,4495786,12,,516.0,,530.7,0.69,61.0,283,anti-saccade,57.49999999999999,left
8,L,4499476,4499513,37,933.7,554.6,643.9,530.1,5.3,249.0,283,anti-saccade,143.24324324324326,left
8,R,4499476,4499517,41,957.0,585.5,649.5,560.1,5.62,220.0,283,anti-saccade,137.07317073170734,left
8,R,4500080,4500129,49,2360.5,555.4,2055.8,529.2,4.88,196.0,283,anti-saccade,99.59183673469389,left
8,L,4500090,4500138,48,2191.7,743.3,1938.3,574.9,4.94,245.0,283,anti-saccade,102.91666666666667,left
9,L,4506435,4506453,18,2243.2,657.9,2173.5,661.4,1.1,127.0,283,anti-saccade,61.111111111111114,left
9,R,4506619,4506646,27,2489.2,487.8,2134.9,536.8,5.63,499.0,283,anti-saccade,208.51851851851853,left
9,L,4506626,4506648,22,2166.9,676.4,2028.7,626.9,2.33,185.0,283,anti-saccade,105.9090909090909,left
9,R,4506858,4506883,25,2111.0,552.6,1954.7,603.9,2.71,184.0,283,anti-saccade,108.39999999999999,left
9,L,4506865,4506885,20,2048.1,652.0,1938.6,618.7,1.88,156.0,283,anti-saccade,94.0,left
10,L,4518409,4518437,28,2349.2,793.9,2253.4,820.0,1.45,86.0,283,anti-saccade,51.785714285714285,left
10,R,4518551,4518600,49,2571.9,526.6,2011.0,573.1,8.83,561.0,283,anti-saccade,180.20408163265304,left
10,L,4518558,4518605,47,2260.6,802.6,1945.3,621.2,5.79,300.0,283,anti-saccade,123.19148936170212,left
10,R,4518865,4518884,19,1984.4,599.8,1941.3,528.8,1.4,118.0,283,anti-saccade,73.68421052631578,left
10,L,4518863,4518885,22,1992.7,644.3,1901.1,592.9,1.75,152.0,283,anti-saccade,79.54545454545455,left
11,R,4524125,4524141,16,2655.2,501.0,2714.3,506.1,0.87,81.0,283,anti-saccade,54.375,right
11,R,4524242,4524286,44,2718.1,505.1,2127.7,525.9,9.1,403.0,283,anti-saccade,206.8181818181818,left
11,L,4524251,4524294,43,2274.6,684.4,2011.5,595.5,4.3,305.0,283,anti-saccade,99.99999999999999,left
11,R,4524452,4524475,23,2114.9,531.5,1955.2,560.2,2.67,222.0,283,anti-saccade,116.08695652173913,left
11,L,4524455,4524478,23,2050.1,605.0,1924.2,592.0,2.08,179.0,283,anti-saccade,90.43478260869566,left
12,L,4531567,4531602,35,,439.1,,522.4,8.49,488.0,283,anti-saccade,242.57142857142858,left
12,R,4531562,4531605,43,,518.3,,571.9,6.46,332.0,283,anti-saccade,150.23255813953486,left
13,R,4537035,4537044,9,937.7,573.6,961.4,573.1,0.43,58.0,283,anti-saccade,47.77777777777778,right
13,L,4537033,4537048,15,949.4,552.3,1011.4,557.5,1.14,89.0,283,anti-saccade,76.0,right
13,L,4538443,4538454,11,981.9,542.7,953.3,531.8,0.56,52.0,283,anti-saccade,50.909090909090914,left
13,L,4539062,4539081,19,,593.6,50.9,553.7,1.8,128.0,283,anti-saccade,94.73684210526316,left
13,R,4539060,4539081,21,,630.7,39.0,603.1,1.76,150.0,283,anti-saccade,83.80952380952381,left
13,L,4539116,4539132,16,50.7,560.1,41.9,614.0,0.93,110.0,283,anti-saccade,58.125,left
13,R,4539341,4539363,22,22.3,648.2,,571.3,1.63,130.0,283,anti-saccade,74.09090909090908,left
13,L,4539341,4539364,23,35.4,638.1,,563.1,1.66,111.0,283,anti-saccade,72.17391304347825,left
14,R,4543704,4543717,13,930.7,604.5,967.0,604.4,0.66,63.0,283,anti-saccade,50.769230769230774,right
14,L,4543703,4543718,15,955.4,578.0,992.9,581.0,0.69,65.0,283,anti-saccade,46.0,right
14,R,4544278,4544318,40,937.8,606.8,1227.3,591.9,5.28,268.0,283,anti-saccade,132.0,right
14,L,4544278,4544320,42,963.9,572.0,1238.2,588.7,5.0,228.0,283,anti-saccade,119.04761904761904,right
14,L,4544594,4544619,25,,561.1,,504.3,1.91,111.0,283,anti-saccade,76.39999999999999,left
14,L,4544791,4544806,15,,574.8,,568.9,1.14,94.0,283,anti-saccade,76.0,left
14,R,4544791,4544808,17,,582.0,,586.3,1.2,99.0,283,anti-saccade,70.58823529411765,left
15,L,4549452,4549494,42,2511.4,595.6,2220.3,567.1,4.36,192.0,283,anti-saccade,103.80952380952382,left
15,L,4549643,4549670,27,2259.5,589.5,2054.1,599.3,3.27,275.0,283,anti-saccade,121.11111111111111,left
15,L,4549927,4549946,19,2081.0,634.1,1973.9,635.9,1.75,142.0,283,anti-saccade,92.10526315789473,left
15,R,4549927,4549946,19,2093.3,528.4,1966.5,575.1,2.22,168.0,283,anti-saccade,116.8421052631579,left
0,R,2677608,2677617,9,856.9,521.7,832.5,539.7,0.55,60.0,89,anti-saccade,61.111111111111114,left
0,L,2677772,2677815,43,831.2,592.3,877.3,426.0,3.11,258.0,89,anti-saccade,72.32558139534883,right
0,R,2677773,2677816,43,822.6,566.9,880.7,404.2,3.12,400.0,89,anti-saccade,72.55813953488372,right
0,L,2678192,2678235,43,885.6,421.1,712.3,399.7,3.21,227.0,89,anti-saccade,74.65116279069767,left
0,R,2678192,2678237,45,892.4,409.0,718.5,380.7,3.24,230.0,89,anti-saccade,72.00000000000001,left
0,R,2678563,2678609,46,696.3,384.6,1007.5,504.4,6.09,319.0,89,anti-saccade,132.3913043478261,right
0,L,2678564,2678617,53,704.4,418.8,962.3,571.8,5.47,280.0,89,anti-saccade,103.20754716981132,right
0,R,2679186,2679223,37,989.4,487.3,960.6,505.0,0.62,76.0,89,anti-saccade,16.756756756756754,left
0,R,2680301,2680311,10,1001.7,471.9,973.0,495.7,0.68,74.0,89,anti-saccade,68.0,left
0,R,2680356,2680363,7,977.5,494.3,965.4,519.3,0.5,60.0,89,anti-saccade,71.42857142857143,left
0,L,2684577,2684595,18,945.1,546.7,977.5,535.2,0.63,78.0,89,anti-saccade,35.0,right
